FET	Vds-Id					
VDS=	0	to	-80	in	-1	step
VG=	0	to	-80	in	-1	step
NO.	VDS	ID	VG			
	V	A	V			
826	-15	-3.76E-06	-10			
827	-16	-3.94E-06	-10			
828	-17	-4.12E-06	-10			
829	-18	-4.29E-06	-10			
830	-19	-4.46E-06	-10			
831	-20	-4.62E-06	-10			
832	-21	-4.77E-06	-10			
833	-22	-4.92E-06	-10			
834	-23	-5.06E-06	-10			
835	-24	-5.20E-06	-10			
836	-25	-5.33E-06	-10			
837	-26	-5.45E-06	-10			
838	-27	-5.57E-06	-10			
839	-28	-5.68E-06	-10			
840	-29	-5.79E-06	-10			
841	-30	-5.89E-06	-10			
842	-31	-5.99E-06	-10			
843	-32	-6.09E-06	-10			
844	-33	-6.17E-06	-10			
845	-34	-6.26E-06	-10			
846	-35	-6.34E-06	-10			
847	-36	-6.41E-06	-10			
848	-37	-6.48E-06	-10			
849	-38	-6.55E-06	-10			
850	-39	-6.61E-06	-10			
851	-40	-6.67E-06	-10			
852	-41	-6.73E-06	-10			
853	-42	-6.78E-06	-10			
854	-43	-6.83E-06	-10			
855	-44	-6.87E-06	-10			
856	-45	-6.92E-06	-10			
857	-46	-6.96E-06	-10			
858	-47	-6.99E-06	-10			
859	-48	-7.03E-06	-10			
860	-49	-7.06E-06	-10			
861	-50	-7.09E-06	-10			
862	-51	-7.11E-06	-10			
863	-52	-7.14E-06	-10			
864	-53	-7.16E-06	-10			
865	-54	-7.19E-06	-10			
866	-55	-7.21E-06	-10			
867	-56	-7.22E-06	-10			
868	-57	-7.24E-06	-10			
869	-58	-7.26E-06	-10			
870	-59	-7.27E-06	-10			
871	-60	-7.28E-06	-10			
872	-61	-7.30E-06	-10			
873	-62	-7.31E-06	-10			
874	-63	-7.32E-06	-10			
875	-64	-7.33E-06	-10			
876	-65	-7.34E-06	-10			
877	-66	-7.35E-06	-10			
878	-67	-7.36E-06	-10			
879	-68	-7.36E-06	-10			
880	-69	-7.37E-06	-10			
881	-70	-7.37E-06	-10			
882	-71	-7.38E-06	-10			
883	-72	-7.39E-06	-10			
884	-73	-7.39E-06	-10			
885	-74	-7.40E-06	-10			
886	-75	-7.40E-06	-10			
887	-76	-7.41E-06	-10			
888	-77	-7.41E-06	-10			
889	-78	-7.42E-06	-10			
890	-79	-7.42E-06	-10			
891	-80	-7.42E-06	-10			
892	0	2.22E-08	-11			
893	-1	-3.24E-07	-11			
894	-2	-6.45E-07	-11			
895	-3	-9.51E-07	-11			
896	-4	-1.24E-06	-11			
897	-5	-1.53E-06	-11			
898	-6	-1.80E-06	-11			
899	-7	-2.07E-06	-11			
900	-8	-2.32E-06	-11			
901	-9	-2.57E-06	-11			
902	-10	-2.80E-06	-11			
903	-11	-3.03E-06	-11			
904	-12	-3.26E-06	-11			
905	-13	-3.47E-06	-11			
906	-14	-3.68E-06	-11			
907	-15	-3.88E-06	-11			
908	-16	-4.07E-06	-11			
909	-17	-4.26E-06	-11			
910	-18	-4.43E-06	-11			
911	-19	-4.61E-06	-11			
912	-20	-4.77E-06	-11			
913	-21	-4.93E-06	-11			
914	-22	-5.09E-06	-11			
915	-23	-5.24E-06	-11			
916	-24	-5.38E-06	-11			
917	-25	-5.52E-06	-11			
918	-26	-5.65E-06	-11			
919	-27	-5.77E-06	-11			
920	-28	-5.89E-06	-11			
921	-29	-6.01E-06	-11			
922	-30	-6.12E-06	-11			
923	-31	-6.22E-06	-11			
924	-32	-6.32E-06	-11			
925	-33	-6.41E-06	-11			
926	-34	-6.50E-06	-11			
927	-35	-6.59E-06	-11			
928	-36	-6.67E-06	-11			
929	-37	-6.74E-06	-11			
930	-38	-6.81E-06	-11			
931	-39	-6.88E-06	-11			
932	-40	-6.95E-06	-11			
933	-41	-7.01E-06	-11			
934	-42	-7.06E-06	-11			
935	-43	-7.12E-06	-11			
936	-44	-7.17E-06	-11			
937	-45	-7.21E-06	-11			
938	-46	-7.25E-06	-11			
939	-47	-7.29E-06	-11			
940	-48	-7.33E-06	-11			
941	-49	-7.37E-06	-11			
942	-50	-7.40E-06	-11			
943	-51	-7.43E-06	-11			
944	-52	-7.46E-06	-11			
945	-53	-7.48E-06	-11			
946	-54	-7.51E-06	-11			
947	-55	-7.53E-06	-11			
948	-56	-7.55E-06	-11			
949	-57	-7.57E-06	-11			
950	-58	-7.59E-06	-11			
951	-59	-7.60E-06	-11			
952	-60	-7.62E-06	-11			
953	-61	-7.63E-06	-11			
954	-62	-7.64E-06	-11			
955	-63	-7.66E-06	-11			
956	-64	-7.67E-06	-11			
957	-65	-7.68E-06	-11			
958	-66	-7.69E-06	-11			
959	-67	-7.70E-06	-11			
960	-68	-7.71E-06	-11			
961	-69	-7.71E-06	-11			
962	-70	-7.72E-06	-11			
963	-71	-7.73E-06	-11			
964	-72	-7.73E-06	-11			
965	-73	-7.74E-06	-11			
966	-74	-7.74E-06	-11			
967	-75	-7.75E-06	-11			
968	-76	-7.75E-06	-11			
969	-77	-7.76E-06	-11			
970	-78	-7.76E-06	-11			
971	-79	-7.77E-06	-11			
972	-80	-7.77E-06	-11			
973	0	2.39E-08	-12			
974	-1	-3.32E-07	-12			
975	-2	-6.62E-07	-12			
976	-3	-9.76E-07	-12			
977	-4	-1.28E-06	-12			
978	-5	-1.57E-06	-12			
979	-6	-1.85E-06	-12			
980	-7	-2.13E-06	-12			
981	-8	-2.39E-06	-12			
982	-9	-2.64E-06	-12			
983	-10	-2.89E-06	-12			
984	-11	-3.12E-06	-12			
985	-12	-3.35E-06	-12			
986	-13	-3.58E-06	-12			
987	-14	-3.79E-06	-12			
988	-15	-4.00E-06	-12			
989	-16	-4.20E-06	-12			
990	-17	-4.39E-06	-12			
991	-18	-4.58E-06	-12			
992	-19	-4.76E-06	-12			
993	-20	-4.93E-06	-12			
994	-21	-5.10E-06	-12			
995	-22	-5.26E-06	-12			
996	-23	-5.41E-06	-12			
997	-24	-5.56E-06	-12			
998	-25	-5.71E-06	-12			
999	-26	-5.84E-06	-12			
1000	-27	-5.98E-06	-12			
1001	-28	-6.10E-06	-12			
1002	-29	-6.22E-06	-12			
1003	-30	-6.34E-06	-12			
1004	-31	-6.45E-06	-12			
1005	-32	-6.55E-06	-12			
1006	-33	-6.65E-06	-12			
1007	-34	-6.75E-06	-12			
1008	-35	-6.84E-06	-12			
1009	-36	-6.92E-06	-12			
1010	-37	-7.01E-06	-12			
1011	-38	-7.08E-06	-12			
1012	-39	-7.15E-06	-12			
1013	-40	-7.22E-06	-12			
1014	-41	-7.29E-06	-12			
1015	-42	-7.35E-06	-12			
1016	-43	-7.41E-06	-12			
1017	-44	-7.46E-06	-12			
1018	-45	-7.51E-06	-12			
1019	-46	-7.56E-06	-12			
1020	-47	-7.60E-06	-12			
1021	-48	-7.64E-06	-12			
1022	-49	-7.68E-06	-12			
1023	-50	-7.72E-06	-12			
1024	-51	-7.75E-06	-12			
1025	-52	-7.78E-06	-12			
1026	-53	-7.81E-06	-12			
1027	-54	-7.84E-06	-12			
1028	-55	-7.86E-06	-12			
1029	-56	-7.89E-06	-12			
1030	-57	-7.91E-06	-12			
1031	-58	-7.94E-06	-12			
1032	-59	-7.96E-06	-12			
1033	-60	-7.98E-06	-12			
1034	-61	-8.00E-06	-12			
1035	-62	-8.01E-06	-12			
1036	-63	-8.03E-06	-12			
1037	-64	-8.04E-06	-12			
1038	-65	-8.06E-06	-12			
1039	-66	-8.07E-06	-12			
1040	-67	-8.08E-06	-12			
1041	-68	-8.09E-06	-12			
1042	-69	-8.10E-06	-12			
1043	-70	-8.11E-06	-12			
1044	-71	-8.12E-06	-12			
1045	-72	-8.13E-06	-12			
1046	-73	-8.13E-06	-12			
1047	-74	-8.14E-06	-12			
1048	-75	-8.15E-06	-12			
1049	-76	-8.15E-06	-12			
1050	-77	-8.16E-06	-12			
1051	-78	-8.17E-06	-12			
1052	-79	-8.17E-06	-12			
1053	-80	-8.17E-06	-12			
1054	0	2.57E-08	-13			
1055	-1	-3.42E-07	-13			
1056	-2	-6.81E-07	-13			
1057	-3	-1.01E-06	-13			
1058	-4	-1.32E-06	-13			
1059	-5	-1.62E-06	-13			
1060	-6	-1.91E-06	-13			
1061	-7	-2.20E-06	-13			
1062	-8	-2.47E-06	-13			
1063	-9	-2.73E-06	-13			
1064	-10	-2.98E-06	-13			
1065	-11	-3.23E-06	-13			
1066	-12	-3.47E-06	-13			
1067	-13	-3.70E-06	-13			
1068	-14	-3.92E-06	-13			
1069	-15	-4.14E-06	-13			
1070	-16	-4.35E-06	-13			
1071	-17	-4.55E-06	-13			
1072	-18	-4.74E-06	-13			
1073	-19	-4.93E-06	-13			
1074	-20	-5.11E-06	-13			
1075	-21	-5.29E-06	-13			
1076	-22	-5.45E-06	-13			
1077	-23	-5.62E-06	-13			
1078	-24	-5.77E-06	-13			
1079	-25	-5.92E-06	-13			
1080	-26	-6.07E-06	-13			
1081	-27	-6.20E-06	-13			
1082	-28	-6.34E-06	-13			
1083	-29	-6.46E-06	-13			
1084	-30	-6.59E-06	-13			
1085	-31	-6.70E-06	-13			
1086	-32	-6.81E-06	-13			
1087	-33	-6.92E-06	-13			
1088	-34	-7.02E-06	-13			
1089	-35	-7.12E-06	-13			
1090	-36	-7.21E-06	-13			
1091	-37	-7.29E-06	-13			
1092	-38	-7.37E-06	-13			
1093	-39	-7.45E-06	-13			
1094	-40	-7.53E-06	-13			
1095	-41	-7.59E-06	-13			
1096	-42	-7.66E-06	-13			
1097	-43	-7.72E-06	-13			
1098	-44	-7.78E-06	-13			
1099	-45	-7.83E-06	-13			
1100	-46	-7.89E-06	-13			
1101	-47	-7.93E-06	-13			
1102	-48	-7.98E-06	-13			
1103	-49	-8.03E-06	-13			
1104	-50	-8.07E-06	-13			
1105	-51	-8.11E-06	-13			
1106	-52	-8.15E-06	-13			
1107	-53	-8.18E-06	-13			
1108	-54	-8.21E-06	-13			
1109	-55	-8.24E-06	-13			
1110	-56	-8.27E-06	-13			
1111	-57	-8.29E-06	-13			
1112	-58	-8.32E-06	-13			
1113	-59	-8.34E-06	-13			
1114	-60	-8.36E-06	-13			
1115	-61	-8.37E-06	-13			
1116	-62	-8.39E-06	-13			
1117	-63	-8.41E-06	-13			
1118	-64	-8.42E-06	-13			
1119	-65	-8.43E-06	-13			
1120	-66	-8.44E-06	-13			
1121	-67	-8.46E-06	-13			
1122	-68	-8.47E-06	-13			
1123	-69	-8.48E-06	-13			
1124	-70	-8.48E-06	-13			
1125	-71	-8.49E-06	-13			
1126	-72	-8.50E-06	-13			
1127	-73	-8.51E-06	-13			
1128	-74	-8.51E-06	-13			
1129	-75	-8.52E-06	-13			
1130	-76	-8.53E-06	-13			
1131	-77	-8.53E-06	-13			
1132	-78	-8.54E-06	-13			
1133	-79	-8.54E-06	-13			
1134	-80	-8.55E-06	-13			
1135	0	2.77E-08	-14			
1136	-1	-3.51E-07	-14			
1137	-2	-6.99E-07	-14			
1138	-3	-1.03E-06	-14			
1139	-4	-1.36E-06	-14			
1140	-5	-1.67E-06	-14			
1141	-6	-1.97E-06	-14			
1142	-7	-2.26E-06	-14			
1143	-8	-2.54E-06	-14			
1144	-9	-2.81E-06	-14			
1145	-10	-3.07E-06	-14			
1146	-11	-3.32E-06	-14			
1147	-12	-3.57E-06	-14			
1148	-13	-3.81E-06	-14			
1149	-14	-4.04E-06	-14			
1150	-15	-4.26E-06	-14			
1151	-16	-4.48E-06	-14			
1152	-17	-4.69E-06	-14			
1153	-18	-4.89E-06	-14			
1154	-19	-5.09E-06	-14			
1155	-20	-5.28E-06	-14			
1156	-21	-5.46E-06	-14			
1157	-22	-5.63E-06	-14			
1158	-23	-5.80E-06	-14			
1159	-24	-5.97E-06	-14			
1160	-25	-6.12E-06	-14			
1161	-26	-6.27E-06	-14			
1162	-27	-6.42E-06	-14			
1163	-28	-6.56E-06	-14			
1164	-29	-6.69E-06	-14			
1165	-30	-6.82E-06	-14			
1166	-31	-6.94E-06	-14			
1167	-32	-7.06E-06	-14			
1168	-33	-7.17E-06	-14			
1169	-34	-7.28E-06	-14			
1170	-35	-7.38E-06	-14			
1171	-36	-7.47E-06	-14			
1172	-37	-7.57E-06	-14			
1173	-38	-7.65E-06	-14			
1174	-39	-7.74E-06	-14			
1175	-40	-7.81E-06	-14			
1176	-41	-7.89E-06	-14			
1177	-42	-7.97E-06	-14			
1178	-43	-8.04E-06	-14			
1179	-44	-8.10E-06	-14			
1180	-45	-8.16E-06	-14			
1181	-46	-8.22E-06	-14			
1182	-47	-8.28E-06	-14			
1183	-48	-8.33E-06	-14			
1184	-49	-8.37E-06	-14			
1185	-50	-8.42E-06	-14			
1186	-51	-8.46E-06	-14			
1187	-52	-8.49E-06	-14			
1188	-53	-8.53E-06	-14			
1189	-54	-8.56E-06	-14			
1190	-55	-8.59E-06	-14			
1191	-56	-8.62E-06	-14			
1192	-57	-8.65E-06	-14			
1193	-58	-8.67E-06	-14			
1194	-59	-8.69E-06	-14			
1195	-60	-8.71E-06	-14			
1196	-61	-8.73E-06	-14			
1197	-62	-8.75E-06	-14			
1198	-63	-8.77E-06	-14			
1199	-64	-8.78E-06	-14			
1200	-65	-8.80E-06	-14			
1201	-66	-8.81E-06	-14			
1202	-67	-8.82E-06	-14			
1203	-68	-8.83E-06	-14			
1204	-69	-8.84E-06	-14			
1205	-70	-8.85E-06	-14			
1206	-71	-8.86E-06	-14			
1207	-72	-8.87E-06	-14			
1208	-73	-8.87E-06	-14			
1209	-74	-8.88E-06	-14			
1210	-75	-8.89E-06	-14			
1211	-76	-8.89E-06	-14			
1212	-77	-8.90E-06	-14			
1213	-78	-8.91E-06	-14			
1214	-79	-8.91E-06	-14			
1215	-80	-8.92E-06	-14			
1216	0	2.95E-08	-15			
1217	-1	-3.59E-07	-15			
1218	-2	-7.16E-07	-15			
1219	-3	-1.06E-06	-15			
1220	-4	-1.39E-06	-15			
1221	-5	-1.71E-06	-15			
1222	-6	-2.02E-06	-15			
1223	-7	-2.32E-06	-15			
1224	-8	-2.60E-06	-15			
1225	-9	-2.88E-06	-15			
1226	-10	-3.15E-06	-15			
1227	-11	-3.41E-06	-15			
1228	-12	-3.67E-06	-15			
1229	-13	-3.91E-06	-15			
1230	-14	-4.15E-06	-15			
1231	-15	-4.38E-06	-15			
1232	-16	-4.61E-06	-15			
1233	-17	-4.82E-06	-15			
1234	-18	-5.03E-06	-15			
1235	-19	-5.24E-06	-15			
1236	-20	-5.43E-06	-15			
1237	-21	-5.62E-06	-15			
1238	-22	-5.81E-06	-15			
1239	-23	-5.98E-06	-15			
1240	-24	-6.15E-06	-15			
1241	-25	-6.32E-06	-15			
1242	-26	-6.47E-06	-15			
1243	-27	-6.62E-06	-15			
1244	-28	-6.77E-06	-15			
1245	-29	-6.91E-06	-15			
1246	-30	-7.04E-06	-15			
1247	-31	-7.17E-06	-15			
1248	-32	-7.29E-06	-15			
1249	-33	-7.41E-06	-15			
1250	-34	-7.52E-06	-15			
1251	-35	-7.63E-06	-15			
1252	-36	-7.73E-06	-15			
1253	-37	-7.83E-06	-15			
1254	-38	-7.93E-06	-15			
1255	-39	-8.02E-06	-15			
1256	-40	-8.11E-06	-15			
1257	-41	-8.19E-06	-15			
1258	-42	-8.27E-06	-15			
1259	-43	-8.34E-06	-15			
1260	-44	-8.41E-06	-15			
1261	-45	-8.47E-06	-15			
1262	-46	-8.53E-06	-15			
1263	-47	-8.59E-06	-15			
1264	-48	-8.64E-06	-15			
1265	-49	-8.69E-06	-15			
1266	-50	-8.74E-06	-15			
1267	-51	-8.78E-06	-15			
1268	-52	-8.82E-06	-15			
1269	-53	-8.86E-06	-15			
1270	-54	-8.90E-06	-15			
1271	-55	-8.93E-06	-15			
1272	-56	-8.96E-06	-15			
1273	-57	-8.99E-06	-15			
1274	-58	-9.02E-06	-15			
1275	-59	-9.04E-06	-15			
1276	-60	-9.06E-06	-15			
1277	-61	-9.08E-06	-15			
1278	-62	-9.10E-06	-15			
1279	-63	-9.12E-06	-15			
1280	-64	-9.14E-06	-15			
1281	-65	-9.15E-06	-15			
1282	-66	-9.16E-06	-15			
1283	-67	-9.18E-06	-15			
1284	-68	-9.19E-06	-15			
1285	-69	-9.20E-06	-15			
1286	-70	-9.21E-06	-15			
1287	-71	-9.22E-06	-15			
1288	-72	-9.23E-06	-15			
1289	-73	-9.24E-06	-15			
1290	-74	-9.25E-06	-15			
1291	-75	-9.25E-06	-15			
1292	-76	-9.26E-06	-15			
1293	-77	-9.27E-06	-15			
1294	-78	-9.27E-06	-15			
1295	-79	-9.28E-06	-15			
1296	-80	-9.28E-06	-15			
1297	0	3.12E-08	-16			
1298	-1	-3.67E-07	-16			
1299	-2	-7.33E-07	-16			
1300	-3	-1.08E-06	-16			
1301	-4	-1.42E-06	-16			
1302	-5	-1.75E-06	-16			
1303	-6	-2.07E-06	-16			
1304	-7	-2.37E-06	-16			
1305	-8	-2.67E-06	-16			
1306	-9	-2.96E-06	-16			
1307	-10	-3.23E-06	-16			
1308	-11	-3.50E-06	-16			
1309	-12	-3.77E-06	-16			
1310	-13	-4.02E-06	-16			
1311	-14	-4.26E-06	-16			
1312	-15	-4.50E-06	-16			
1313	-16	-4.73E-06	-16			
1314	-17	-4.96E-06	-16			
1315	-18	-5.18E-06	-16			
1316	-19	-5.38E-06	-16			
1317	-20	-5.59E-06	-16			
1318	-21	-5.78E-06	-16			
1319	-22	-5.98E-06	-16			
1320	-23	-6.16E-06	-16			
1321	-24	-6.33E-06	-16			
1322	-25	-6.50E-06	-16			
1323	-26	-6.67E-06	-16			
1324	-27	-6.83E-06	-16			
1325	-28	-6.98E-06	-16			
1326	-29	-7.13E-06	-16			
1327	-30	-7.27E-06	-16			
1328	-31	-7.40E-06	-16			
1329	-32	-7.53E-06	-16			
1330	-33	-7.65E-06	-16			
1331	-34	-7.77E-06	-16			
1332	-35	-7.88E-06	-16			
1333	-36	-8.00E-06	-16			
1334	-37	-8.11E-06	-16			
1335	-38	-8.21E-06	-16			
1336	-39	-8.30E-06	-16			
1337	-40	-8.40E-06	-16			
1338	-41	-8.48E-06	-16			
1339	-42	-8.56E-06	-16			
1340	-43	-8.64E-06	-16			
1341	-44	-8.71E-06	-16			
1342	-45	-8.78E-06	-16			
1343	-46	-8.84E-06	-16			
1344	-47	-8.90E-06	-16			
1345	-48	-8.96E-06	-16			
1346	-49	-9.01E-06	-16			
1347	-50	-9.06E-06	-16			
1348	-51	-9.11E-06	-16			
1349	-52	-9.15E-06	-16			
1350	-53	-9.20E-06	-16			
1351	-54	-9.23E-06	-16			
1352	-55	-9.27E-06	-16			
1353	-56	-9.30E-06	-16			
1354	-57	-9.33E-06	-16			
1355	-58	-9.36E-06	-16			
1356	-59	-9.39E-06	-16			
1357	-60	-9.41E-06	-16			
1358	-61	-9.43E-06	-16			
1359	-62	-9.46E-06	-16			
1360	-63	-9.47E-06	-16			
1361	-64	-9.49E-06	-16			
1362	-65	-9.51E-06	-16			
1363	-66	-9.52E-06	-16			
1364	-67	-9.54E-06	-16			
1365	-68	-9.55E-06	-16			
1366	-69	-9.57E-06	-16			
1367	-70	-9.58E-06	-16			
1368	-71	-9.59E-06	-16			
1369	-72	-9.60E-06	-16			
1370	-73	-9.61E-06	-16			
1371	-74	-9.61E-06	-16			
1372	-75	-9.62E-06	-16			
1373	-76	-9.63E-06	-16			
1374	-77	-9.64E-06	-16			
1375	-78	-9.64E-06	-16			
1376	-79	-9.65E-06	-16			
1377	-80	-9.66E-06	-16			
1378	0	3.28E-08	-17			
1379	-1	-3.76E-07	-17			
1380	-2	-7.50E-07	-17			
1381	-3	-1.11E-06	-17			
1382	-4	-1.46E-06	-17			
1383	-5	-1.79E-06	-17			
1384	-6	-2.12E-06	-17			
1385	-7	-2.43E-06	-17			
1386	-8	-2.73E-06	-17			
1387	-9	-3.03E-06	-17			
1388	-10	-3.31E-06	-17			
1389	-11	-3.59E-06	-17			
1390	-12	-3.86E-06	-17			
1391	-13	-4.12E-06	-17			
1392	-14	-4.38E-06	-17			
1393	-15	-4.62E-06	-17			
1394	-16	-4.86E-06	-17			
1395	-17	-5.09E-06	-17			
1396	-18	-5.32E-06	-17			
1397	-19	-5.53E-06	-17			
1398	-20	-5.74E-06	-17			
1399	-21	-5.95E-06	-17			
1400	-22	-6.15E-06	-17			
1401	-23	-6.34E-06	-17			
1402	-24	-6.52E-06	-17			
1403	-25	-6.70E-06	-17			
1404	-26	-6.87E-06	-17			
1405	-27	-7.03E-06	-17			
1406	-28	-7.19E-06	-17			
1407	-29	-7.34E-06	-17			
1408	-30	-7.49E-06	-17			
1409	-31	-7.63E-06	-17			
1410	-32	-7.77E-06	-17			
1411	-33	-7.90E-06	-17			
1412	-34	-8.03E-06	-17			
1413	-35	-8.15E-06	-17			
1414	-36	-8.27E-06	-17			
1415	-37	-8.38E-06	-17			
1416	-38	-8.48E-06	-17			
1417	-39	-8.58E-06	-17			
1418	-40	-8.68E-06	-17			
1419	-41	-8.77E-06	-17			
1420	-42	-8.86E-06	-17			
1421	-43	-8.94E-06	-17			
1422	-44	-9.01E-06	-17			
1423	-45	-9.09E-06	-17			
1424	-46	-9.16E-06	-17			
1425	-47	-9.22E-06	-17			
1426	-48	-9.28E-06	-17			
1427	-49	-9.34E-06	-17			
1428	-50	-9.39E-06	-17			
1429	-51	-9.44E-06	-17			
1430	-52	-9.49E-06	-17			
1431	-53	-9.53E-06	-17			
1432	-54	-9.57E-06	-17			
1433	-55	-9.61E-06	-17			
1434	-56	-9.64E-06	-17			
1435	-57	-9.68E-06	-17			
1436	-58	-9.71E-06	-17			
1437	-59	-9.74E-06	-17			
1438	-60	-9.77E-06	-17			
1439	-61	-9.79E-06	-17			
1440	-62	-9.81E-06	-17			
1441	-63	-9.84E-06	-17			
1442	-64	-9.86E-06	-17			
1443	-65	-9.87E-06	-17			
1444	-66	-9.89E-06	-17			
1445	-67	-9.91E-06	-17			
1446	-68	-9.92E-06	-17			
1447	-69	-9.93E-06	-17			
1448	-70	-9.95E-06	-17			
1449	-71	-9.96E-06	-17			
1450	-72	-9.97E-06	-17			
1451	-73	-9.98E-06	-17			
1452	-74	-9.99E-06	-17			
1453	-75	-1.00E-05	-17			
1454	-76	-1.00E-05	-17			
1455	-77	-1.00E-05	-17			
1456	-78	-1.00E-05	-17			
1457	-79	-1.00E-05	-17			
1458	-80	-1.00E-05	-17			
1459	0	4.32E-08	-18			
1460	-1	-3.82E-07	-18			
1461	-2	-7.66E-07	-18			
1462	-3	-1.13E-06	-18			
1463	-4	-1.49E-06	-18			
1464	-5	-1.84E-06	-18			
1465	-6	-2.17E-06	-18			
1466	-7	-2.49E-06	-18			
1467	-8	-2.80E-06	-18			
1468	-9	-3.10E-06	-18			
1469	-10	-3.40E-06	-18			
1470	-11	-3.68E-06	-18			
1471	-12	-3.96E-06	-18			
1472	-13	-4.23E-06	-18			
1473	-14	-4.49E-06	-18			
1474	-15	-4.74E-06	-18			
1475	-16	-4.99E-06	-18			
1476	-17	-5.23E-06	-18			
1477	-18	-5.46E-06	-18			
1478	-19	-5.68E-06	-18			
1479	-20	-5.90E-06	-18			
1480	-21	-6.11E-06	-18			
1481	-22	-6.31E-06	-18			
1482	-23	-6.51E-06	-18			
1483	-24	-6.70E-06	-18			
1484	-25	-6.89E-06	-18			
1485	-26	-7.06E-06	-18			
1486	-27	-7.23E-06	-18			
1487	-28	-7.40E-06	-18			
1488	-29	-7.56E-06	-18			
1489	-30	-7.71E-06	-18			
1490	-31	-7.86E-06	-18			
1491	-32	-8.01E-06	-18			
1492	-33	-8.15E-06	-18			
1493	-34	-8.28E-06	-18			
1494	-35	-8.41E-06	-18			
1495	-36	-8.53E-06	-18			
1496	-37	-8.65E-06	-18			
1497	-38	-8.76E-06	-18			
1498	-39	-8.86E-06	-18			
1499	-40	-8.96E-06	-18			
1500	-41	-9.06E-06	-18			
1501	-42	-9.15E-06	-18			
1502	-43	-9.23E-06	-18			
1503	-44	-9.31E-06	-18			
1504	-45	-9.39E-06	-18			
1505	-46	-9.47E-06	-18			
1506	-47	-9.53E-06	-18			
1507	-48	-9.60E-06	-18			
1508	-49	-9.66E-06	-18			
1509	-50	-9.72E-06	-18			
1510	-51	-9.77E-06	-18			
1511	-52	-9.82E-06	-18			
1512	-53	-9.87E-06	-18			
1513	-54	-9.91E-06	-18			
1514	-55	-9.96E-06	-18			
1515	-56	-1.00E-05	-18			
1516	-57	-1.00E-05	-18			
1517	-58	-1.01E-05	-18			
1518	-59	-1.01E-05	-18			
1519	-60	-1.01E-05	-18			
1520	-61	-1.01E-05	-18			
1521	-62	-1.02E-05	-18			
1522	-63	-1.02E-05	-18			
1523	-64	-1.02E-05	-18			
1524	-65	-1.02E-05	-18			
1525	-66	-1.02E-05	-18			
1526	-67	-1.03E-05	-18			
1527	-68	-1.03E-05	-18			
1528	-69	-1.03E-05	-18			
1529	-70	-1.03E-05	-18			
1530	-71	-1.03E-05	-18			
1531	-72	-1.03E-05	-18			
1532	-73	-1.03E-05	-18			
1533	-74	-1.03E-05	-18			
1534	-75	-1.03E-05	-18			
1535	-76	-1.04E-05	-18			
1536	-77	-1.04E-05	-18			
1537	-78	-1.04E-05	-18			
1538	-79	-1.04E-05	-18			
1539	-80	-1.04E-05	-18			
1540	0	4.54E-08	-19			
1541	-1	-3.89E-07	-19			
1542	-2	-7.82E-07	-19			
1543	-3	-1.16E-06	-19			
1544	-4	-1.52E-06	-19			
1545	-5	-1.87E-06	-19			
1546	-6	-2.21E-06	-19			
1547	-7	-2.54E-06	-19			
1548	-8	-2.86E-06	-19			
1549	-9	-3.17E-06	-19			
1550	-10	-3.47E-06	-19			
1551	-11	-3.77E-06	-19			
1552	-12	-4.05E-06	-19			
1553	-13	-4.33E-06	-19			
1554	-14	-4.59E-06	-19			
1555	-15	-4.85E-06	-19			
1556	-16	-5.11E-06	-19			
1557	-17	-5.35E-06	-19			
1558	-18	-5.59E-06	-19			
1559	-19	-5.83E-06	-19			
1560	-20	-6.05E-06	-19			
1561	-21	-6.27E-06	-19			
1562	-22	-6.48E-06	-19			
1563	-23	-6.68E-06	-19			
1564	-24	-6.88E-06	-19			
1565	-25	-7.07E-06	-19			
1566	-26	-7.26E-06	-19			
1567	-27	-7.43E-06	-19			
1568	-28	-7.61E-06	-19			
1569	-29	-7.77E-06	-19			
1570	-30	-7.94E-06	-19			
1571	-31	-8.10E-06	-19			
1572	-32	-8.25E-06	-19			
1573	-33	-8.39E-06	-19			
1574	-34	-8.53E-06	-19			
1575	-35	-8.66E-06	-19			
1576	-36	-8.79E-06	-19			
1577	-37	-8.91E-06	-19			
1578	-38	-9.03E-06	-19			
1579	-39	-9.14E-06	-19			
1580	-40	-9.24E-06	-19			
1581	-41	-9.34E-06	-19			
1582	-42	-9.44E-06	-19			
1583	-43	-9.53E-06	-19			
1584	-44	-9.62E-06	-19			
1585	-45	-9.70E-06	-19			
1586	-46	-9.78E-06	-19			
1587	-47	-9.85E-06	-19			
1588	-48	-9.92E-06	-19			
1589	-49	-9.99E-06	-19			
1590	-50	-1.00E-05	-19			
1591	-51	-1.01E-05	-19			
1592	-52	-1.01E-05	-19			
1593	-53	-1.02E-05	-19			
1594	-54	-1.02E-05	-19			
1595	-55	-1.03E-05	-19			
1596	-56	-1.03E-05	-19			
1597	-57	-1.04E-05	-19			
1598	-58	-1.04E-05	-19			
1599	-59	-1.04E-05	-19			
1600	-60	-1.05E-05	-19			
1601	-61	-1.05E-05	-19			
1602	-62	-1.05E-05	-19			
1603	-63	-1.05E-05	-19			
1604	-64	-1.06E-05	-19			
1605	-65	-1.06E-05	-19			
1606	-66	-1.06E-05	-19			
1607	-67	-1.06E-05	-19			
1608	-68	-1.06E-05	-19			
1609	-69	-1.07E-05	-19			
