FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VDS
 V A V
3145 -66 -2.60724E-05 -66
3146 -67 -2.61177E-05 -67
3147 -68 -2.61594E-05 -68
3148 -69 -2.61993E-05 -69
3149 -70 -2.62372E-05 -70
3150 -71 -2.62723E-05 -71
3151 -72 -2.63051E-05 -72
3152 -73 -2.63351E-05 -73
3153 -74 -2.63646E-05 -74
3154 -75 -2.63922E-05 -75
3155 -76 -2.64122E-05 -76
3156 -77 -2.64367E-05 -77
3157 -78 -2.64582E-05 -78
3158 -79 -2.6478E-05 -79
3159 -80 -2.6499E-05 -80
3160 0 3.71248E-08 0
3161 -1 -8.93725E-07 -1
3162 -2 -1.78007E-06 -2
3163 -3 -2.66638E-06 -3
3164 -4 -3.52891E-06 -4
3165 -5 -4.3771E-06 -5
3166 -6 -5.20599E-06 -6
3167 -7 -6.01894E-06 -7
3168 -8 -6.81189E-06 -8
3169 -9 -7.58807E-06 -9
3170 -10 -8.33442E-06 -10
3171 -11 -9.0708E-06 -11
3172 -12 -9.78764E-06 -12
3173 -13 -1.04864E-05 -13
3174 -14 -1.11732E-05 -14
3175 -15 -1.18383E-05 -15
3176 -16 -1.24889E-05 -16
3177 -17 -1.31212E-05 -17
3178 -18 -1.37376E-05 -18
3179 -19 -1.43367E-05 -19
3180 -20 -1.49217E-05 -20
3181 -21 -1.54867E-05 -21
3182 -22 -1.60369E-05 -22
3183 -23 -1.65692E-05 -23
3184 -24 -1.70879E-05 -24
3185 -25 -1.75896E-05 -25
3186 -26 -1.80753E-05 -26
3187 -27 -1.85445E-05 -27
3188 -28 -1.8999E-05 -28
3189 -29 -1.94384E-05 -29
3190 -30 -1.98656E-05 -30
3191 -31 -2.02728E-05 -31
3192 -32 -2.06666E-05 -32
3193 -33 -2.10435E-05 -33
3194 -34 -2.14048E-05 -34
3195 -35 -2.17529E-05 -35
3196 -36 -2.20869E-05 -36
3197 -37 -2.24077E-05 -37
3198 -38 -2.27123E-05 -38
3199 -39 -2.30056E-05 -39
3200 -40 -2.3285E-05 -40
3201 -41 -2.35516E-05 -41
3202 -42 -2.3805E-05 -42
3203 -43 -2.40457E-05 -43
3204 -44 -2.42768E-05 -44
3205 -45 -2.44928E-05 -45
3206 -46 -2.46987E-05 -46
3207 -47 -2.48916E-05 -47
3208 -48 -2.50758E-05 -48
3209 -49 -2.52497E-05 -49
3210 -50 -2.54145E-05 -50
3211 -51 -2.55677E-05 -51
3212 -52 -2.57154E-05 -52
3213 -53 -2.58498E-05 -53
3214 -54 -2.59774E-05 -54
3215 -55 -2.60972E-05 -55
3216 -56 -2.62068E-05 -56
3217 -57 -2.63139E-05 -57
3218 -58 -2.64095E-05 -58
3219 -59 -2.64999E-05 -59
3220 -60 -2.65863E-05 -60
3221 -61 -2.66657E-05 -61
3222 -62 -2.67359E-05 -62
3223 -63 -2.68039E-05 -63
3224 -64 -2.68689E-05 -64
3225 -65 -2.69266E-05 -65
3226 -66 -2.69828E-05 -66
3227 -67 -2.70302E-05 -67
3228 -68 -2.70807E-05 -68
3229 -69 -2.7123E-05 -69
3230 -70 -2.71646E-05 -70
3231 -71 -2.7205E-05 -71
3232 -72 -2.72395E-05 -72
3233 -73 -2.72733E-05 -73
3234 -74 -2.73038E-05 -74
3235 -75 -2.73341E-05 -75
3236 -76 -2.73592E-05 -76
3237 -77 -2.73854E-05 -77
3238 -78 -2.74103E-05 -78
3239 -79 -2.74348E-05 -79
3240 -80 -2.74558E-05 -80
3241 0 3.77044E-08 0
3242 -1 -9.09736E-07 -1
3243 -2 -1.81424E-06 -2
3244 -3 -2.71826E-06 -3
3245 -4 -3.59874E-06 -4
3246 -5 -4.46662E-06 -5
3247 -6 -5.3126E-06 -6
3248 -7 -6.14445E-06 -7
3249 -8 -6.95592E-06 -8
3250 -9 -7.75106E-06 -9
3251 -10 -8.5155E-06 -10
3252 -11 -9.26953E-06 -11
3253 -12 -1.000502E-05 -12
3254 -13 -1.072E-05 -13
3255 -14 -1.14274E-05 -14
3256 -15 -1.21101E-05 -15
3257 -16 -1.27778E-05 -16
3258 -17 -1.34271E-05 -17
3259 -18 -1.40628E-05 -18
3260 -19 -1.46782E-05 -19
3261 -20 -1.52808E-05 -20
3262 -21 -1.58647E-05 -21
3263 -22 -1.64327E-05 -22
3264 -23 -1.6982E-05 -23
3265 -24 -1.75181E-05 -24
3266 -25 -1.80369E-05 -25
3267 -26 -1.85395E-05 -26
3268 -27 -1.90258E-05 -27
3269 -28 -1.94983E-05 -28
3270 -29 -1.99545E-05 -29
3271 -30 -2.03957E-05 -30
3272 -31 -2.08176E-05 -31
3273 -32 -2.12283E-05 -32
3274 -33 -2.16236E-05 -33
3275 -34 -2.20009E-05 -34
3276 -35 -2.23663E-05 -35
3277 -36 -2.27161E-05 -36
3278 -37 -2.30524E-05 -37
3279 -38 -2.33729E-05 -38
3280 -39 -2.36812E-05 -39
3281 -40 -2.39745E-05 -40
3282 -41 -2.42545E-05 -41
3283 -42 -2.45216E-05 -42
3284 -43 -2.47763E-05 -43
3285 -44 -2.5018E-05 -44
3286 -45 -2.52465E-05 -45
3287 -46 -2.5464E-05 -46
3288 -47 -2.56713E-05 -47
3289 -48 -2.58654E-05 -48
3290 -49 -2.60497E-05 -49
3291 -50 -2.62248E-05 -50
3292 -51 -2.63878E-05 -51
3293 -52 -2.65423E-05 -52
3294 -53 -2.66864E-05 -53
3295 -54 -2.68259E-05 -54
3296 -55 -2.69549E-05 -55
3297 -56 -2.70754E-05 -56
3298 -57 -2.71879E-05 -57
3299 -58 -2.72929E-05 -58
3300 -59 -2.7391E-05 -59
3301 -60 -2.74826E-05 -60
3302 -61 -2.75679E-05 -61
3303 -62 -2.76487E-05 -62
3304 -63 -2.77209E-05 -63
3305 -64 -2.77885E-05 -64
3306 -65 -2.78528E-05 -65
3307 -66 -2.79141E-05 -66
3308 -67 -2.79706E-05 -67
3309 -68 -2.80234E-05 -68
3310 -69 -2.80728E-05 -69
3311 -70 -2.81151E-05 -70
3312 -71 -2.81553E-05 -71
3313 -72 -2.81959E-05 -72
3314 -73 -2.82326E-05 -73
3315 -74 -2.82659E-05 -74
3316 -75 -2.82959E-05 -75
3317 -76 -2.83259E-05 -76
3318 -77 -2.83539E-05 -77
3319 -78 -2.83821E-05 -78
3320 -79 -2.84075E-05 -79
3321 -80 -2.84279E-05 -80
3322 0 3.81673E-08 0
3323 -1 -9.25915E-07 -1
3324 -2 -1.84722E-06 -2
3325 -3 -2.76907E-06 -3
3326 -4 -3.66754E-06 -4
3327 -5 -4.55386E-06 -5
3328 -6 -5.41882E-06 -6
3329 -7 -6.26919E-06 -7
3330 -8 -7.09865E-06 -8
3331 -9 -7.91328E-06 -9
3332 -10 -8.69466E-06 -10
3333 -11 -9.46778E-06 -11
3334 -12 -1.02215E-05 -12
3335 -13 -1.09603E-05 -13
3336 -14 -1.16825E-05 -14
3337 -15 -1.23839E-05 -15
3338 -16 -1.30711E-05 -16
3339 -17 -1.37395E-05 -17
3340 -18 -1.43934E-05 -18
3341 -19 -1.50293E-05 -19
3342 -20 -1.56498E-05 -20
3343 -21 -1.625E-05 -21
3344 -22 -1.68361E-05 -22
3345 -23 -1.74042E-05 -23
3346 -24 -1.79579E-05 -24
3347 -25 -1.84947E-05 -25
3348 -26 -1.90144E-05 -26
3349 -27 -1.95203E-05 -27
3350 -28 -2.00089E-05 -28
3351 -29 -2.048E-05 -29
3352 -30 -2.09354E-05 -30
3353 -31 -2.1375E-05 -31
3354 -32 -2.18019E-05 -32
3355 -33 -2.22123E-05 -33
3356 -34 -2.26049E-05 -34
3357 -35 -2.2988E-05 -35
3358 -36 -2.33507E-05 -36
3359 -37 -2.37038E-05 -37
3360 -38 -2.40398E-05 -38
3361 -39 -2.4363E-05 -39
3362 -40 -2.46676E-05 -40
3363 -41 -2.49654E-05 -41
3364 -42 -2.5248E-05 -42
3365 -43 -2.55132E-05 -43
3366 -44 -2.57711E-05 -44
3367 -45 -2.60135E-05 -45
3368 -46 -2.62415E-05 -46
3369 -47 -2.64597E-05 -47
3370 -48 -2.6668E-05 -48
3371 -49 -2.68635E-05 -49
3372 -50 -2.70509E-05 -50
3373 -51 -2.72253E-05 -51
3374 -52 -2.7391E-05 -52
3375 -53 -2.75465E-05 -53
3376 -54 -2.76922E-05 -54
3377 -55 -2.78332E-05 -55
3378 -56 -2.79598E-05 -56
3379 -57 -2.80813E-05 -57
3380 -58 -2.8193E-05 -58
3381 -59 -2.83E-05 -59
3382 -60 -2.84026E-05 -60
3383 -61 -2.84932E-05 -61
3384 -62 -2.85765E-05 -62
3385 -63 -2.86563E-05 -63
3386 -64 -2.87326E-05 -64
3387 -65 -2.88051E-05 -65
3388 -66 -2.88693E-05 -66
3389 -67 -2.89282E-05 -67
3390 -68 -2.89836E-05 -68
3391 -69 -2.90401E-05 -69
3392 -70 -2.90877E-05 -70
3393 -71 -2.91365E-05 -71
3394 -72 -2.91817E-05 -72
3395 -73 -2.92214E-05 -73
3396 -74 -2.92543E-05 -74
3397 -75 -2.92892E-05 -75
3398 -76 -2.93205E-05 -76
3399 -77 -2.93509E-05 -77
3400 -78 -2.93795E-05 -78
3401 -79 -2.94096E-05 -79
3402 -80 -2.94368E-05 -80
3403 0 3.87059E-08 0
3404 -1 -9.4229E-07 -1
3405 -2 -1.88095E-06 -2
3406 -3 -2.82084E-06 -3
3407 -4 -3.73767E-06 -4
3408 -5 -4.64235E-06 -5
3409 -6 -5.52613E-06 -6
3410 -7 -6.39496E-06 -7
3411 -8 -7.24179E-06 -8
3412 -9 -8.07566E-06 -9
3413 -10 -8.87544E-06 -10
3414 -11 -9.66594E-06 -11
3415 -12 -1.04385E-05 -12
3416 -13 -1.11973E-05 -13
3417 -14 -1.19365E-05 -14
3418 -15 -1.26562E-05 -15
3419 -16 -1.33611E-05 -16
3420 -17 -1.40471E-05 -17
3421 -18 -1.47183E-05 -18
3422 -19 -1.53708E-05 -19
3423 -20 -1.60076E-05 -20
3424 -21 -1.66274E-05 -21
3425 -22 -1.72305E-05 -22
3426 -23 -1.78177E-05 -23
3427 -24 -1.83883E-05 -24
3428 -25 -1.89415E-05 -25
3429 -26 -1.94798E-05 -26
3430 -27 -2E-05 -27
3431 -28 -2.05094E-05 -28
3432 -29 -2.09965E-05 -29
3433 -30 -2.14698E-05 -30
3434 -31 -2.1926E-05 -31
3435 -32 -2.23686E-05 -32
3436 -33 -2.27966E-05 -33
3437 -34 -2.32068E-05 -34
3438 -35 -2.36028E-05 -35
3439 -36 -2.39827E-05 -36
3440 -37 -2.43483E-05 -37
3441 -38 -2.46968E-05 -38
3442 -39 -2.50372E-05 -39
3443 -40 -2.53594E-05 -40
3444 -41 -2.56683E-05 -41
3445 -42 -2.59646E-05 -42
3446 -43 -2.62458E-05 -43
3447 -44 -2.65155E-05 -44
3448 -45 -2.67711E-05 -45
3449 -46 -2.70137E-05 -46
3450 -47 -2.72449E-05 -47
3451 -48 -2.74651E-05 -48
3452 -49 -2.76716E-05 -49
3453 -50 -2.78687E-05 -50
3454 -51 -2.80574E-05 -51
3455 -52 -2.82312E-05 -52
3456 -53 -2.83976E-05 -53
3457 -54 -2.85531E-05 -54
3458 -55 -2.87037E-05 -55
3459 -56 -2.88414E-05 -56
3460 -57 -2.89704E-05 -57
3461 -58 -2.90941E-05 -58
3462 -59 -2.92083E-05 -59
3463 -60 -2.93156E-05 -60
3464 -61 -2.94161E-05 -61
3465 -62 -2.9507E-05 -62
3466 -63 -2.9594E-05 -63
3467 -64 -2.96767E-05 -64
3468 -65 -2.97504E-05 -65
3469 -66 -2.98243E-05 -66
3470 -67 -2.98888E-05 -67
3471 -68 -2.99502E-05 -68
3472 -69 -3.0007E-05 -69
3473 -70 -3.00609E-05 -70
3474 -71 -3.011E-05 -71
3475 -72 -3.01563E-05 -72
3476 -73 -3.02001E-05 -73
3477 -74 -3.02378E-05 -74
3478 -75 -3.02773E-05 -75
3479 -76 -3.03124E-05 -76
3480 -77 -3.03446E-05 -77
3481 -78 -3.03735E-05 -78
3482 -79 -3.04035E-05 -79
3483 -80 -3.043E-05 -80
3484 0 3.92783E-08 0
3485 -1 -9.58163E-07 -1
3486 -2 -1.91421E-06 -2
3487 -3 -2.87208E-06 -3
3488 -4 -3.80768E-06 -4
3489 -5 -4.73023E-06 -5
3490 -6 -5.63155E-06 -6
3491 -7 -6.51852E-06 -7
3492 -8 -7.38459E-06 -8
3493 -9 -8.22485E-06 -9
3494 -10 -9.04702E-06 -10
3495 -11 -9.85528E-06 -11
3496 -12 -1.06452E-05 -12
3497 -13 -1.14213E-05 -13
3498 -14 -1.21783E-05 -14
3499 -15 -1.29159E-05 -15
3500 -16 -1.3639E-05 -16
3501 -17 -1.43406E-05 -17
3502 -18 -1.50309E-05 -18
3503 -19 -1.57001E-05 -19
3504 -20 -1.63547E-05 -20
3505 -21 -1.69921E-05 -21
3506 -22 -1.76136E-05 -22
3507 -23 -1.82161E-05 -23
3508 -24 -1.88052E-05 -24
3509 -25 -1.93746E-05 -25
3510 -26 -1.99316E-05 -26
3511 -27 -2.04691E-05 -27
3512 -28 -2.09927E-05 -28
3513 -29 -2.14993E-05 -29
3514 -30 -2.19889E-05 -30
3515 -31 -2.24636E-05 -31
3516 -32 -2.29233E-05 -32
3517 -33 -2.33644E-05 -33
3518 -34 -2.3791E-05 -34
3519 -35 -2.4204E-05 -35
3520 -36 -2.45991E-05 -36
3521 -37 -2.49821E-05 -37
3522 -38 -2.53475E-05 -38
3523 -39 -2.56989E-05 -39
3524 -40 -2.60366E-05 -40
3525 -41 -2.63612E-05 -41
3526 -42 -2.66704E-05 -42
3527 -43 -2.69653E-05 -43
3528 -44 -2.7249E-05 -44
3529 -45 -2.75177E-05 -45
3530 -46 -2.77747E-05 -46
3531 -47 -2.8017E-05 -47
3532 -48 -2.82493E-05 -48
3533 -49 -2.84688E-05 -49
3534 -50 -2.86779E-05 -50
3535 -51 -2.88756E-05 -51
3536 -52 -2.90642E-05 -52
3537 -53 -2.92374E-05 -53
3538 -54 -2.9408E-05 -54
3539 -55 -2.95661E-05 -55
3540 -56 -2.97143E-05 -56
3541 -57 -2.98543E-05 -57
3542 -58 -2.99852E-05 -58
3543 -59 -3.01085E-05 -59
3544 -60 -3.0225E-05 -60
3545 -61 -3.033E-05 -61
3546 -62 -3.043E-05 -62
3547 -63 -3.05226E-05 -63
3548 -64 -3.06098E-05 -64
3549 -65 -3.06919E-05 -65
3550 -66 -3.07652E-05 -66
3551 -67 -3.08411E-05 -67
3552 -68 -3.09107E-05 -68
3553 -69 -3.09702E-05 -69
3554 -70 -3.10252E-05 -70
3555 -71 -3.10799E-05 -71
3556 -72 -3.11286E-05 -72
3557 -73 -3.11768E-05 -73
3558 -74 -3.12227E-05 -74
3559 -75 -3.12626E-05 -75
3560 -76 -3.13033E-05 -76
3561 -77 -3.13387E-05 -77
3562 -78 -3.13713E-05 -78
3563 -79 -3.14027E-05 -79
3564 -80 -3.1433E-05 -80
3565 0 3.97844E-08 0
3566 -1 -9.74331E-07 -1
3567 -2 -1.94761E-06 -2
3568 -3 -2.92349E-06 -3
3569 -4 -3.87647E-06 -4
3570 -5 -4.81759E-06 -5
3571 -6 -5.73772E-06 -6
3572 -7 -6.64359E-06 -7
3573 -8 -7.52874E-06 -8
3574 -9 -8.38609E-06 -9
3575 -10 -9.22716E-06 -10
3576 -11 -1.00542E-05 -11
3577 -12 -1.087E-05 -12
3578 -13 -1.16613E-05 -13
3579 -14 -1.24369E-05 -14
3580 -15 -1.31926E-05 -15
3581 -16 -1.39343E-05 -16
3582 -17 -1.4657E-05 -17
3583 -18 -1.53635E-05 -18
3584 -19 -1.60505E-05 -19
3585 -20 -1.67257E-05 -20
3586 -21 -1.7379E-05 -21
3587 -22 -1.80167E-05 -22
3588 -23 -1.86385E-05 -23
3589 -24 -1.92449E-05 -24
3590 -25 -1.98332E-05 -25
3591 -26 -2.04054E-05 -26
3592 -27 -2.0959E-05 -27
3593 -28 -2.15E-05 -28
3594 -29 -2.20219E-05 -29
3595 -30 -2.25309E-05 -30
3596 -31 -2.30207E-05 -31
3597 -32 -2.34991E-05 -32
3598 -33 -2.39574E-05 -33
3599 -34 -2.44015E-05 -34
3600 -35 -2.48314E-05 -35
3601 -36 -2.52444E-05 -36
3602 -37 -2.56404E-05 -37
3603 -38 -2.60218E-05 -38
3604 -39 -2.63904E-05 -39
3605 -40 -2.67421E-05 -40
3606 -41 -2.70806E-05 -41
3607 -42 -2.74034E-05 -42
3608 -43 -2.77117E-05 -43
3609 -44 -2.8009E-05 -44
3610 -45 -2.82962E-05 -45
3611 -46 -2.8567E-05 -46
3612 -47 -2.88246E-05 -47
3613 -48 -2.9071E-05 -48
3614 -49 -2.93034E-05 -49
3615 -50 -2.95228E-05 -50
3616 -51 -2.97311E-05 -51
3617 -52 -2.99267E-05 -52
3618 -53 -3.01158E-05 -53
3619 -54 -3.02937E-05 -54
3620 -55 -3.04619E-05 -55
3621 -56 -3.06166E-05 -56
3622 -57 -3.07658E-05 -57
3623 -58 -3.09032E-05 -58
3624 -59 -3.10377E-05 -59
3625 -60 -3.11597E-05 -60
3626 -61 -3.12762E-05 -61
3627 -62 -3.13852E-05 -62
3628 -63 -3.14855E-05 -63
3629 -64 -3.15828E-05 -64
3630 -65 -3.16708E-05 -65
3631 -66 -3.17544E-05 -66
3632 -67 -3.18296E-05 -67
3633 -68 -3.19014E-05 -68
3634 -69 -3.19693E-05 -69
3635 -70 -3.20324E-05 -70
3636 -71 -3.20917E-05 -71
3637 -72 -3.2145E-05 -72
3638 -73 -3.21979E-05 -73
3639 -74 -3.22424E-05 -74
3640 -75 -3.22891E-05 -75
3641 -76 -3.23307E-05 -76
3642 -77 -3.23714E-05 -77
3643 -78 -3.24106E-05 -78
3644 -79 -3.24425E-05 -79
3645 -80 -3.24751E-05 -80
3646 0 4.03768E-08 0
3647 -1 -9.90378E-07 -1
3648 -2 -1.98081E-06 -2
3649 -3 -2.97513E-06 -3
3650 -4 -3.94694E-06 -4
3651 -5 -4.90625E-06 -5
3652 -6 -5.84514E-06 -6
3653 -7 -6.76984E-06 -7
3654 -8 -7.67286E-06 -8
3655 -9 -8.54817E-06 -9
3656 -10 -9.40766E-06 -10
3657 -11 -1.02522E-05 -11
3658 -12 -1.10865E-05 -12
3659 -13 -1.18945E-05 -13
3660 -14 -1.26899E-05 -14
3661 -15 -1.3463E-05 -15
3662 -16 -1.42226E-05 -16
3663 -17 -1.49631E-05 -17
3664 -18 -1.56879E-05 -18
3665 -19 -1.63936E-05 -19
3666 -20 -1.70856E-05 -20
3667 -21 -1.7757E-05 -21
3668 -22 -1.84144E-05 -22
3669 -23 -1.90532E-05 -23
3670 -24 -1.96764E-05 -24
3671 -25 -2.02824E-05 -25
3672 -26 -2.08735E-05 -26
3673 -27 -2.14452E-05 -27
3674 -28 -2.20027E-05 -28
3675 -29 -2.25419E-05 -29
3676 -30 -2.30668E-05 -30
3677 -31 -2.35733E-05 -31
3678 -32 -2.40682E-05 -32
3679 -33 -2.45442E-05 -33
3680 -34 -2.50026E-05 -34
3681 -35 -2.5449E-05 -35
3682 -36 -2.58752E-05 -36
3683 -37 -2.6288E-05 -37
3684 -38 -2.66878E-05 -38
3685 -39 -2.7071E-05 -39
3686 -40 -2.74365E-05 -40
3687 -41 -2.779E-05 -41
3688 -42 -2.81331E-05 -42
3689 -43 -2.84552E-05 -43
3690 -44 -2.87671E-05 -44
3691 -45 -2.90659E-05 -45
3692 -46 -2.93479E-05 -46
3693 -47 -2.9618E-05 -47
3694 -48 -2.98792E-05 -48
3695 -49 -3.01246E-05 -49
3696 -50 -3.0357E-05 -50
3697 -51 -3.0578E-05 -51
3698 -52 -3.07883E-05 -52
3699 -53 -3.0986E-05 -53
3700 -54 -3.11734E-05 -54
3701 -55 -3.13538E-05 -55
3702 -56 -3.15247E-05 -56
3703 -57 -3.16827E-05 -57
3704 -58 -3.18336E-05 -58
3705 -59 -3.19708E-05 -59
3706 -60 -3.21054E-05 -60
3707 -61 -3.22262E-05 -61
3708 -62 -3.23433E-05 -62
3709 -63 -3.24488E-05 -63
3710 -64 -3.25525E-05 -64
3711 -65 -3.26495E-05 -65
3712 -66 -3.27375E-05 -66
3713 -67 -3.28234E-05 -67
3714 -68 -3.28993E-05 -68
3715 -69 -3.29701E-05 -69
3716 -70 -3.30328E-05 -70
3717 -71 -3.30961E-05 -71
3718 -72 -3.31569E-05 -72
3719 -73 -3.32139E-05 -73
3720 -74 -3.32636E-05 -74
3721 -75 -3.33137E-05 -75
3722 -76 -3.33584E-05 -76
3723 -77 -3.34015E-05 -77
3724 -78 -3.34437E-05 -78
3725 -79 -3.34804E-05 -79
3726 -80 -3.35176E-05 -80
3727 0 4.08986E-08 0
3728 -1 -1.00705E-06 -1
3729 -2 -2.028E-06 -2
3730 -3 -3.03787E-06 -3
3731 -4 -4.0305E-06 -4
3732 -5 -5.01092E-06 -5
3733 -6 -5.97078E-06 -6
3734 -7 -6.91486E-06 -7
3735 -8 -7.8381E-06 -8
3736 -9 -8.73247E-06 -9
3737 -10 -9.60904E-06 -10
3738 -11 -1.04709E-05 -11
3739 -12 -1.13246E-05 -12
3740 -13 -1.21531E-05 -13
3741 -14 -1.29677E-05 -14
3742 -15 -1.37597E-05 -15
3743 -16 -1.45378E-05 -16
3744 -17 -1.5297E-05 -17
3745 -18 -1.60402E-05 -18
3746 -19 -1.67655E-05 -19
3747 -20 -1.74742E-05 -20
3748 -21 -1.81644E-05 -21
3749 -22 -1.88409E-05 -22
3750 -23 -1.94963E-05 -23
3751 -24 -2.01381E-05 -24
3752 -25 -2.07629E-05 -25
3753 -26 -2.13698E-05 -26
3754 -27 -2.19587E-05 -27
3755 -28 -2.25355E-05 -28
3756 -29 -2.30899E-05 -29
3757 -30 -2.36296E-05 -30
3758 -31 -2.41552E-05 -31
3759 -32 -2.46643E-05 -32
3760 -33 -2.51595E-05 -33
3761 -34 -2.56352E-05 -34
3762 -35 -2.60961E-05 -35
3763 -36 -2.65426E-05 -36
3764 -37 -2.69723E-05 -37
3765 -38 -2.73857E-05 -38
3766 -39 -2.7786E-05 -39
3767 -40 -2.81693E-05 -40
3768 -41 -2.8539E-05 -41
3769 -42 -2.88907E-05 -42
3770 -43 -2.92317E-05 -43
3771 -44 -2.95581E-05 -44
3772 -45 -2.98727E-05 -45
3773 -46 -3.01705E-05 -46
3774 -47 -3.04535E-05 -47
3775 -48 -3.07237E-05 -48
3776 -49 -3.09797E-05 -49
3777 -50 -3.12288E-05 -50
3778 -51 -3.14619E-05 -51
3779 -52 -3.16846E-05 -52
3780 -53 -3.18957E-05 -53
3781 -54 -3.20928E-05 -54
3782 -55 -3.22807E-05 -55
3783 -56 -3.24632E-05 -56
3784 -57 -3.26296E-05 -57
3785 -58 -3.27893E-05 -58
3786 -59 -3.29399E-05 -59
3787 -60 -3.30786E-05 -60
3788 -61 -3.32107E-05 -61
3789 -62 -3.33332E-05 -62
3790 -63 -3.34487E-05 -63
3791 -64 -3.35609E-05 -64
3792 -65 -3.36586E-05 -65
3793 -66 -3.37581E-05 -66
3794 -67 -3.38471E-05 -67
3795 -68 -3.39321E-05 -68
3796 -69 -3.40087E-05 -69
3797 -70 -3.40825E-05 -70
3798 -71 -3.41487E-05 -71
3799 -72 -3.4213E-05 -72
3800 -73 -3.42724E-05 -73
3801 -74 -3.43261E-05 -74
3802 -75 -3.4379E-05 -75
3803 -76 -3.44265E-05 -76
3804 -77 -3.44762E-05 -77
3805 -78 -3.45154E-05 -78
3806 -79 -3.45541E-05 -79
3807 -80 -3.45947E-05 -80
3808 0 4.13882E-08 0
3809 -1 -1.02315E-06 -1
3810 -2 -2.06233E-06 -2
3811 -3 -3.09084E-06 -3
3812 -4 -4.10156E-06 -4
3813 -5 -5.1011E-06 -5
3814 -6 -6.07896E-06 -6
3815 -7 -7.04255E-06 -7
3816 -8 -7.98367E-06 -8
3817 -9 -8.89652E-06 -9
3818 -10 -9.79212E-06 -10
3819 -11 -1.06732E-05 -11
3820 -12 -1.15461E-05 -12
3821 -13 -1.23924E-05 -13
3822 -14 -1.32248E-05 -14
3823 -15 -1.40368E-05 -15
3824 -16 -1.48324E-05 -16
3825 -17 -1.56106E-05 -17
3826 -18 -1.6373E-05 -18
3827 -19 -1.71147E-05 -19
3828 -20 -1.7843E-05 -20
3829 -21 -1.85507E-05 -21
3830 -22 -1.92437E-05 -22
3831 -23 -1.9919E-05 -23
3832 -24 -2.05771E-05 -24
3833 -25 -2.12192E-05 -25
3834 -26 -2.18446E-05 -26
3835 -27 -2.24522E-05 -27
3836 -28 -2.30438E-05 -28
3837 -29 -2.36174E-05 -29
3838 -30 -2.41778E-05 -30
3839 -31 -2.47198E-05 -31
3840 -32 -2.52447E-05 -32
3841 -33 -2.57576E-05 -33
3842 -34 -2.62502E-05 -34
3843 -35 -2.6728E-05 -35
3844 -36 -2.71895E-05 -36
3845 -37 -2.76327E-05 -37
3846 -38 -2.8063E-05 -38
3847 -39 -2.84777E-05 -39
3848 -40 -2.88797E-05 -40
3849 -41 -2.92645E-05 -41
3850 -42 -2.96337E-05 -42
3851 -43 -2.99857E-05 -43
3852 -44 -3.03245E-05 -44
3853 -45 -3.06518E-05 -45
3854 -46 -3.09627E-05 -46
3855 -47 -3.1263E-05 -47
3856 -48 -3.15483E-05 -48
3857 -49 -3.18179E-05 -49
3858 -50 -3.20801E-05 -50
3859 -51 -3.23256E-05 -51
3860 -52 -3.25573E-05 -52
3861 -53 -3.27816E-05 -53
3862 -54 -3.29945E-05 -54
3863 -55 -3.31931E-05 -55
3864 -56 -3.33801E-05 -56
3865 -57 -3.35574E-05 -57
3866 -58 -3.37291E-05 -58
3867 -59 -3.38872E-05 -59
3868 -60 -3.40382E-05 -60
3869 -61 -3.41764E-05 -61
3870 -62 -3.4308E-05 -62
3871 -63 -3.4436E-05 -63
3872 -64 -3.45549E-05 -64
3873 -65 -3.46656E-05 -65
3874 -66 -3.47666E-05 -66
3875 -67 -3.48621E-05 -67
3876 -68 -3.49526E-05 -68
3877 -69 -3.50339E-05 -69
3878 -70 -3.51119E-05 -70
3879 -71 -3.51846E-05 -71
3880 -72 -3.52535E-05 -72
3881 -73 -3.5319E-05 -73
3882 -74 -3.53794E-05 -74
3883 -75 -3.54358E-05 -75
3884 -76 -3.54875E-05 -76
3885 -77 -3.5539E-05 -77
3886 -78 -3.55845E-05 -78
3887 -79 -3.56287E-05 -79
3888 -80 -3.56693E-05 -80
3889 0 4.21002E-08 0
3890 -1 -1.03834E-06 -1
3891 -2 -2.09434E-06 -2
3892 -3 -3.14095E-06 -3
3893 -4 -4.17058E-06 -4
3894 -5 -5.18832E-06 -5
3895 -6 -6.18517E-06 -6
3896 -7 -7.16693E-06 -7
3897 -8 -8.12747E-06 -8
3898 -9 -9.05835E-06 -9
3899 -10 -9.97234E-06 -10
3900 -11 -1.08723E-05 -11
3901 -12 -1.17619E-05 -12
3902 -13 -1.26276E-05 -13
3903 -14 -1.34782E-05 -14
3904 -15 -1.43071E-05 -15
3905 -16 -1.51233E-05 -16
3906 -17 -1.59175E-05 -17
3907 -18 -1.66972E-05 -18
3908 -19 -1.7459E-05 -19
3909 -20 -1.82047E-05 -20
3910 -21 -1.89293E-05 -21
3911 -22 -1.96393E-05 -22
3912 -23 -2.03321E-05 -23
3913 -24 -2.10108E-05 -24
3914 -25 -2.16677E-05 -25
3915 -26 -2.23106E-05 -26
3916 -27 -2.2934E-05 -27
3917 -28 -2.3544E-05 -28
3918 -29 -2.41366E-05 -29
3919 -30 -2.47124E-05 -30
3920 -31 -2.52729E-05 -31
3921 -32 -2.58155E-05 -32
