FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VS
 V A V
3325 -3 -3.19278E-06 0
3326 -4 -4.21486E-06 0
3327 -5 -5.21952E-06 0
3328 -6 -6.19962E-06 0
3329 -7 -7.16275E-06 0
3330 -8 -8.10138E-06 0
3331 -9 -9.00904E-06 0
3332 -10 -9.89879E-06 0
3333 -11 -1.07718E-05 0
3334 -12 -1.16348E-05 0
3335 -13 -1.24706E-05 0
3336 -14 -1.32928E-05 0
3337 -15 -1.40937E-05 0
3338 -16 -1.48792E-05 0
3339 -17 -1.56459E-05 0
3340 -18 -1.63943E-05 0
3341 -19 -1.71238E-05 0
3342 -20 -1.78387E-05 0
3343 -21 -1.85341E-05 0
3344 -22 -1.9213E-05 0
3345 -23 -1.98717E-05 0
3346 -24 -2.05177E-05 0
3347 -25 -2.11419E-05 0
3348 -26 -2.17524E-05 0
3349 -27 -2.23445E-05 0
3350 -28 -2.2918E-05 0
3351 -29 -2.3477E-05 0
3352 -30 -2.40183E-05 0
3353 -31 -2.4542E-05 0
3354 -32 -2.50473E-05 0
3355 -33 -2.55416E-05 0
3356 -34 -2.60124E-05 0
3357 -35 -2.64695E-05 0
3358 -36 -2.6909E-05 0
3359 -37 -2.73368E-05 0
3360 -38 -2.77466E-05 0
3361 -39 -2.81398E-05 0
3362 -40 -2.85147E-05 0
3363 -41 -2.8877E-05 0
3364 -42 -2.92223E-05 0
3365 -43 -2.95527E-05 0
3366 -44 -2.98672E-05 0
3367 -45 -3.01678E-05 0
3368 -46 -3.04552E-05 0
3369 -47 -3.07295E-05 0
3370 -48 -3.09908E-05 0
3371 -49 -3.12341E-05 0
3372 -50 -3.14673E-05 0
3373 -51 -3.16901E-05 0
3374 -52 -3.18986E-05 0
3375 -53 -3.2099E-05 0
3376 -54 -3.22841E-05 0
3377 -55 -3.24574E-05 0
3378 -56 -3.26218E-05 0
3379 -57 -3.27762E-05 0
3380 -58 -3.2922E-05 0
3381 -59 -3.30587E-05 0
3382 -60 -3.31871E-05 0
3383 -61 -3.33089E-05 0
3384 -62 -3.34173E-05 0
3385 -63 -3.35216E-05 0
3386 -64 -3.36201E-05 0
3387 -65 -3.37098E-05 0
3388 -66 -3.37978E-05 0
3389 -67 -3.38783E-05 0
3390 -68 -3.3954E-05 0
3391 -69 -3.40254E-05 0
3392 -70 -3.40904E-05 0
3393 -71 -3.41529E-05 0
3394 -72 -3.42134E-05 0
3395 -73 -3.42664E-05 0
3396 -74 -3.43214E-05 0
3397 -75 -3.43694E-05 0
3398 -76 -3.44176E-05 0
3399 -77 -3.44643E-05 0
3400 -78 -3.45056E-05 0
3401 -79 -3.45437E-05 0
3402 -80 -3.45815E-05 0
3403 0 1.64411E-08 0
3404 -1 -1.09278E-06 0
3405 -2 -2.17803E-06 0
3406 -3 -3.24121E-06 0
3407 -4 -4.28073E-06 0
3408 -5 -5.30358E-06 0
3409 -6 -6.30085E-06 0
3410 -7 -7.28157E-06 0
3411 -8 -8.23164E-06 0
3412 -9 -9.16144E-06 0
3413 -10 -1.00689E-05 0
3414 -11 -1.09697E-05 0
3415 -12 -1.18468E-05 0
3416 -13 -1.27019E-05 0
3417 -14 -1.35414E-05 0
3418 -15 -1.43601E-05 0
3419 -16 -1.51639E-05 0
3420 -17 -1.59459E-05 0
3421 -18 -1.67116E-05 0
3422 -19 -1.74587E-05 0
3423 -20 -1.81901E-05 0
3424 -21 -1.89017E-05 0
3425 -22 -1.95989E-05 0
3426 -23 -2.02753E-05 0
3427 -24 -2.09372E-05 0
3428 -25 -2.1579E-05 0
3429 -26 -2.22073E-05 0
3430 -27 -2.28151E-05 0
3431 -28 -2.34072E-05 0
3432 -29 -2.39795E-05 0
3433 -30 -2.45357E-05 0
3434 -31 -2.50734E-05 0
3435 -32 -2.55972E-05 0
3436 -33 -2.61007E-05 0
3437 -34 -2.65892E-05 0
3438 -35 -2.70622E-05 0
3439 -36 -2.75175E-05 0
3440 -37 -2.79566E-05 0
3441 -38 -2.83814E-05 0
3442 -39 -2.87864E-05 0
3443 -40 -2.9175E-05 0
3444 -41 -2.95511E-05 0
3445 -42 -2.99114E-05 0
3446 -43 -3.02545E-05 0
3447 -44 -3.05852E-05 0
3448 -45 -3.08984E-05 0
3449 -46 -3.11973E-05 0
3450 -47 -3.14845E-05 0
3451 -48 -3.17532E-05 0
3452 -49 -3.20103E-05 0
3453 -50 -3.22567E-05 0
3454 -51 -3.24896E-05 0
3455 -52 -3.27087E-05 0
3456 -53 -3.29164E-05 0
3457 -54 -3.31098E-05 0
3458 -55 -3.32934E-05 0
3459 -56 -3.34662E-05 0
3460 -57 -3.36292E-05 0
3461 -58 -3.37817E-05 0
3462 -59 -3.39262E-05 0
3463 -60 -3.40575E-05 0
3464 -61 -3.41868E-05 0
3465 -62 -3.43047E-05 0
3466 -63 -3.44147E-05 0
3467 -64 -3.45195E-05 0
3468 -65 -3.4616E-05 0
3469 -66 -3.47079E-05 0
3470 -67 -3.47937E-05 0
3471 -68 -3.48752E-05 0
3472 -69 -3.49513E-05 0
3473 -70 -3.50238E-05 0
3474 -71 -3.50904E-05 0
3475 -72 -3.51488E-05 0
3476 -73 -3.52088E-05 0
3477 -74 -3.52641E-05 0
3478 -75 -3.53163E-05 0
3479 -76 -3.53654E-05 0
3480 -77 -3.54125E-05 0
3481 -78 -3.54571E-05 0
3482 -79 -3.55023E-05 0
3483 -80 -3.55438E-05 0
3484 0 1.90549E-08 0
3485 -1 -1.10875E-06 0
3486 -2 -2.2123E-06 0
3487 -3 -3.29369E-06 0
3488 -4 -4.35129E-06 0
3489 -5 -5.392E-06 0
3490 -6 -6.40736E-06 0
3491 -7 -7.40608E-06 0
3492 -8 -8.36534E-06 0
3493 -9 -9.31297E-06 0
3494 -10 -1.02369E-05 0
3495 -11 -1.11538E-05 0
3496 -12 -1.20484E-05 0
3497 -13 -1.29205E-05 0
3498 -14 -1.37774E-05 0
3499 -15 -1.46114E-05 0
3500 -16 -1.54316E-05 0
3501 -17 -1.62304E-05 0
3502 -18 -1.70144E-05 0
3503 -19 -1.77786E-05 0
3504 -20 -1.85263E-05 0
3505 -21 -1.92541E-05 0
3506 -22 -1.99659E-05 0
3507 -23 -2.06571E-05 0
3508 -24 -2.13366E-05 0
3509 -25 -2.19946E-05 0
3510 -26 -2.26353E-05 0
3511 -27 -2.32594E-05 0
3512 -28 -2.38666E-05 0
3513 -29 -2.44556E-05 0
3514 -30 -2.50289E-05 0
3515 -31 -2.55829E-05 0
3516 -32 -2.61236E-05 0
3517 -33 -2.66446E-05 0
3518 -34 -2.71474E-05 0
3519 -35 -2.76381E-05 0
3520 -36 -2.81068E-05 0
3521 -37 -2.85612E-05 0
3522 -38 -2.89972E-05 0
3523 -39 -2.9419E-05 0
3524 -40 -2.9824E-05 0
3525 -41 -3.02127E-05 0
3526 -42 -3.05868E-05 0
3527 -43 -3.09434E-05 0
3528 -44 -3.12837E-05 0
3529 -45 -3.16102E-05 0
3530 -46 -3.19222E-05 0
3531 -47 -3.22217E-05 0
3532 -48 -3.25057E-05 0
3533 -49 -3.27728E-05 0
3534 -50 -3.30293E-05 0
3535 -51 -3.32729E-05 0
3536 -52 -3.34997E-05 0
3537 -53 -3.37189E-05 0
3538 -54 -3.39258E-05 0
3539 -55 -3.41178E-05 0
3540 -56 -3.43009E-05 0
3541 -57 -3.44731E-05 0
3542 -58 -3.46317E-05 0
3543 -59 -3.47829E-05 0
3544 -60 -3.49253E-05 0
3545 -61 -3.50596E-05 0
3546 -62 -3.51843E-05 0
3547 -63 -3.53017E-05 0
3548 -64 -3.54141E-05 0
3549 -65 -3.55195E-05 0
3550 -66 -3.56156E-05 0
3551 -67 -3.57038E-05 0
3552 -68 -3.57895E-05 0
3553 -69 -3.58696E-05 0
3554 -70 -3.59442E-05 0
3555 -71 -3.60123E-05 0
3556 -72 -3.6076E-05 0
3557 -73 -3.61415E-05 0
3558 -74 -3.62037E-05 0
3559 -75 -3.62603E-05 0
3560 -76 -3.63092E-05 0
3561 -77 -3.63624E-05 0
3562 -78 -3.64081E-05 0
3563 -79 -3.64553E-05 0
3564 -80 -3.64967E-05 0
3565 0 2.05224E-08 0
3566 -1 -1.12395E-06 0
3567 -2 -2.24447E-06 0
3568 -3 -3.34416E-06 0
3569 -4 -4.41852E-06 0
3570 -5 -5.47711E-06 0
3571 -6 -6.51085E-06 0
3572 -7 -7.52721E-06 0
3573 -8 -8.5062E-06 0
3574 -9 -9.47055E-06 0
3575 -10 -1.04112E-05 0
3576 -11 -1.13469E-05 0
3577 -12 -1.2258E-05 0
3578 -13 -1.31469E-05 0
3579 -14 -1.40204E-05 0
3580 -15 -1.4874E-05 0
3581 -16 -1.57111E-05 0
3582 -17 -1.65272E-05 0
3583 -18 -1.73274E-05 0
3584 -19 -1.81076E-05 0
3585 -20 -1.88722E-05 0
3586 -21 -1.96172E-05 0
3587 -22 -2.03444E-05 0
3588 -23 -2.1055E-05 0
3589 -24 -2.17491E-05 0
3590 -25 -2.24237E-05 0
3591 -26 -2.30829E-05 0
3592 -27 -2.37221E-05 0
3593 -28 -2.43464E-05 0
3594 -29 -2.4952E-05 0
3595 -30 -2.55408E-05 0
3596 -31 -2.61108E-05 0
3597 -32 -2.66644E-05 0
3598 -33 -2.7201E-05 0
3599 -34 -2.77187E-05 0
3600 -35 -2.82217E-05 0
3601 -36 -2.87072E-05 0
3602 -37 -2.91757E-05 0
3603 -38 -2.96264E-05 0
3604 -39 -3.00639E-05 0
3605 -40 -3.04821E-05 0
3606 -41 -3.08863E-05 0
3607 -42 -3.12731E-05 0
3608 -43 -3.16457E-05 0
3609 -44 -3.19997E-05 0
3610 -45 -3.23404E-05 0
3611 -46 -3.26632E-05 0
3612 -47 -3.29745E-05 0
3613 -48 -3.32708E-05 0
3614 -49 -3.35536E-05 0
3615 -50 -3.38192E-05 0
3616 -51 -3.40707E-05 0
3617 -52 -3.43099E-05 0
3618 -53 -3.45393E-05 0
3619 -54 -3.47532E-05 0
3620 -55 -3.49604E-05 0
3621 -56 -3.51533E-05 0
3622 -57 -3.53335E-05 0
3623 -58 -3.54996E-05 0
3624 -59 -3.56598E-05 0
3625 -60 -3.58124E-05 0
3626 -61 -3.59544E-05 0
3627 -62 -3.60834E-05 0
3628 -63 -3.62094E-05 0
3629 -64 -3.6327E-05 0
3630 -65 -3.64351E-05 0
3631 -66 -3.65361E-05 0
3632 -67 -3.66321E-05 0
3633 -68 -3.67216E-05 0
3634 -69 -3.68047E-05 0
3635 -70 -3.68875E-05 0
3636 -71 -3.69628E-05 0
3637 -72 -3.70275E-05 0
3638 -73 -3.70959E-05 0
3639 -74 -3.71578E-05 0
3640 -75 -3.7216E-05 0
3641 -76 -3.72748E-05 0
3642 -77 -3.73289E-05 0
3643 -78 -3.73794E-05 0
3644 -79 -3.74262E-05 0
3645 -80 -3.74695E-05 0
3646 0 2.33676E-08 0
3647 -1 -1.13824E-06 0
3648 -2 -2.27578E-06 0
3649 -3 -3.39275E-06 0
3650 -4 -4.48542E-06 0
3651 -5 -5.56241E-06 0
3652 -6 -6.61415E-06 0
3653 -7 -7.6494E-06 0
3654 -8 -8.64605E-06 0
3655 -9 -9.62853E-06 0
3656 -10 -1.05874E-05 0
3657 -11 -1.15403E-05 0
3658 -12 -1.24693E-05 0
3659 -13 -1.33763E-05 0
3660 -14 -1.42686E-05 0
3661 -15 -1.5135E-05 0
3662 -16 -1.59895E-05 0
3663 -17 -1.68226E-05 0
3664 -18 -1.76399E-05 0
3665 -19 -1.84363E-05 0
3666 -20 -1.92205E-05 0
3667 -21 -1.99824E-05 0
3668 -22 -2.07274E-05 0
3669 -23 -2.14553E-05 0
3670 -24 -2.21663E-05 0
3671 -25 -2.28553E-05 0
3672 -26 -2.35287E-05 0
3673 -27 -2.4185E-05 0
3674 -28 -2.48249E-05 0
3675 -29 -2.5443E-05 0
3676 -30 -2.6048E-05 0
3677 -31 -2.66331E-05 0
3678 -32 -2.7204E-05 0
3679 -33 -2.77574E-05 0
3680 -34 -2.82907E-05 0
3681 -35 -2.88058E-05 0
3682 -36 -2.93072E-05 0
3683 -37 -2.97919E-05 0
3684 -38 -3.0257E-05 0
3685 -39 -3.07082E-05 0
3686 -40 -3.11411E-05 0
3687 -41 -3.15599E-05 0
3688 -42 -3.19574E-05 0
3689 -43 -3.23408E-05 0
3690 -44 -3.27115E-05 0
3691 -45 -3.30648E-05 0
3692 -46 -3.34014E-05 0
3693 -47 -3.37282E-05 0
3694 -48 -3.40335E-05 0
3695 -49 -3.43288E-05 0
3696 -50 -3.46065E-05 0
3697 -51 -3.48732E-05 0
3698 -52 -3.51236E-05 0
3699 -53 -3.53613E-05 0
3700 -54 -3.55904E-05 0
3701 -55 -3.58032E-05 0
3702 -56 -3.60035E-05 0
3703 -57 -3.61894E-05 0
3704 -58 -3.63722E-05 0
3705 -59 -3.65405E-05 0
3706 -60 -3.66961E-05 0
3707 -61 -3.68448E-05 0
3708 -62 -3.6985E-05 0
3709 -63 -3.71187E-05 0
3710 -64 -3.72417E-05 0
3711 -65 -3.73568E-05 0
3712 -66 -3.74667E-05 0
3713 -67 -3.7568E-05 0
3714 -68 -3.76639E-05 0
3715 -69 -3.77514E-05 0
3716 -70 -3.78359E-05 0
3717 -71 -3.79138E-05 0
3718 -72 -3.79908E-05 0
3719 -73 -3.80639E-05 0
3720 -74 -3.81281E-05 0
3721 -75 -3.81884E-05 0
3722 -76 -3.82482E-05 0
3723 -77 -3.83014E-05 0
3724 -78 -3.83547E-05 0
3725 -79 -3.84041E-05 0
3726 -80 -3.84538E-05 0
3727 0 2.64061E-08 0
3728 -1 -1.15293E-06 0
3729 -2 -2.30814E-06 0
3730 -3 -3.44412E-06 0
3731 -4 -4.55487E-06 0
3732 -5 -5.64983E-06 0
3733 -6 -6.71968E-06 0
3734 -7 -7.77167E-06 0
3735 -8 -8.78693E-06 0
3736 -9 -9.78584E-06 0
3737 -10 -1.07627E-05 0
3738 -11 -1.17332E-05 0
3739 -12 -1.26791E-05 0
3740 -13 -1.36039E-05 0
3741 -14 -1.45128E-05 0
3742 -15 -1.53994E-05 0
3743 -16 -1.62719E-05 0
3744 -17 -1.71227E-05 0
3745 -18 -1.79571E-05 0
3746 -19 -1.87706E-05 0
3747 -20 -1.95698E-05 0
3748 -21 -2.03473E-05 0
3749 -22 -2.11099E-05 0
3750 -23 -2.18527E-05 0
3751 -24 -2.25806E-05 0
3752 -25 -2.32862E-05 0
3753 -26 -2.39782E-05 0
3754 -27 -2.46483E-05 0
3755 -28 -2.53052E-05 0
3756 -29 -2.5941E-05 0
3757 -30 -2.65629E-05 0
3758 -31 -2.71631E-05 0
3759 -32 -2.77479E-05 0
3760 -33 -2.83175E-05 0
3761 -34 -2.88662E-05 0
3762 -35 -2.93991E-05 0
3763 -36 -2.99137E-05 0
3764 -37 -3.04114E-05 0
3765 -38 -3.08933E-05 0
3766 -39 -3.13581E-05 0
3767 -40 -3.18051E-05 0
3768 -41 -3.2237E-05 0
3769 -42 -3.26515E-05 0
3770 -43 -3.30501E-05 0
3771 -44 -3.34318E-05 0
3772 -45 -3.37989E-05 0
3773 -46 -3.41478E-05 0
3774 -47 -3.44864E-05 0
3775 -48 -3.48066E-05 0
3776 -49 -3.51135E-05 0
3777 -50 -3.54024E-05 0
3778 -51 -3.56794E-05 0
3779 -52 -3.59412E-05 0
3780 -53 -3.61934E-05 0
3781 -54 -3.64275E-05 0
3782 -55 -3.6653E-05 0
3783 -56 -3.68636E-05 0
3784 -57 -3.70617E-05 0
3785 -58 -3.7249E-05 0
3786 -59 -3.74287E-05 0
3787 -60 -3.75954E-05 0
3788 -61 -3.77523E-05 0
3789 -62 -3.79E-05 0
3790 -63 -3.80403E-05 0
3791 -64 -3.81706E-05 0
3792 -65 -3.8294E-05 0
3793 -66 -3.84064E-05 0
3794 -67 -3.85159E-05 0
3795 -68 -3.86139E-05 0
3796 -69 -3.87131E-05 0
3797 -70 -3.8802E-05 0
3798 -71 -3.88836E-05 0
3799 -72 -3.89622E-05 0
3800 -73 -3.9037E-05 0
3801 -74 -3.91071E-05 0
3802 -75 -3.91726E-05 0
3803 -76 -3.92369E-05 0
3804 -77 -3.92957E-05 0
3805 -78 -3.9355E-05 0
3806 -79 -3.94043E-05 0
3807 -80 -3.94543E-05 0
3808 0 2.78718E-08 0
3809 -1 -1.16741E-06 0
3810 -2 -2.34023E-06 0
3811 -3 -3.49327E-06 0
3812 -4 -4.6227E-06 0
3813 -5 -5.73599E-06 0
3814 -6 -6.82449E-06 0
3815 -7 -7.8945E-06 0
3816 -8 -8.92688E-06 0
3817 -9 -9.94416E-06 0
3818 -10 -1.09376E-05 0
3819 -11 -1.19262E-05 0
3820 -12 -1.28915E-05 0
3821 -13 -1.38332E-05 0
3822 -14 -1.47602E-05 0
3823 -15 -1.56645E-05 0
3824 -16 -1.65545E-05 0
3825 -17 -1.74212E-05 0
3826 -18 -1.82756E-05 0
3827 -19 -1.91043E-05 0
3828 -20 -1.99202E-05 0
3829 -21 -2.07142E-05 0
3830 -22 -2.14928E-05 0
3831 -23 -2.22514E-05 0
3832 -24 -2.29964E-05 0
3833 -25 -2.37205E-05 0
3834 -26 -2.44282E-05 0
3835 -27 -2.51158E-05 0
3836 -28 -2.57897E-05 0
3837 -29 -2.64428E-05 0
3838 -30 -2.70792E-05 0
3839 -31 -2.76941E-05 0
3840 -32 -2.82968E-05 0
3841 -33 -2.88818E-05 0
3842 -34 -2.94465E-05 0
3843 -35 -2.99958E-05 0
3844 -36 -3.05241E-05 0
3845 -37 -3.10401E-05 0
3846 -38 -3.15321E-05 0
3847 -39 -3.20136E-05 0
3848 -40 -3.24755E-05 0
3849 -41 -3.29211E-05 0
3850 -42 -3.33482E-05 0
3851 -43 -3.37635E-05 0
3852 -44 -3.41563E-05 0
3853 -45 -3.45394E-05 0
3854 -46 -3.49031E-05 0
3855 -47 -3.52492E-05 0
3856 -48 -3.55857E-05 0
3857 -49 -3.59029E-05 0
3858 -50 -3.62085E-05 0
3859 -51 -3.6496E-05 0
3860 -52 -3.6771E-05 0
3861 -53 -3.70322E-05 0
3862 -54 -3.72789E-05 0
3863 -55 -3.75145E-05 0
3864 -56 -3.77355E-05 0
3865 -57 -3.79448E-05 0
3866 -58 -3.81431E-05 0
3867 -59 -3.83273E-05 0
3868 -60 -3.85029E-05 0
3869 -61 -3.86685E-05 0
3870 -62 -3.8824E-05 0
3871 -63 -3.89716E-05 0
3872 -64 -3.91072E-05 0
3873 -65 -3.92369E-05 0
3874 -66 -3.93547E-05 0
3875 -67 -3.94689E-05 0
3876 -68 -3.95777E-05 0
3877 -69 -3.96809E-05 0
3878 -70 -3.97728E-05 0
3879 -71 -3.98601E-05 0
3880 -72 -3.99449E-05 0
3881 -73 -4.00236E-05 0
3882 -74 -4.0098E-05 0
3883 -75 -4.01679E-05 0
3884 -76 -4.02348E-05 0
3885 -77 -4.02933E-05 0
3886 -78 -4.03527E-05 0
3887 -79 -4.04089E-05 0
3888 -80 -4.04645E-05 0
3889 0 3.08967E-08 0
3890 -1 -1.18217E-06 0
3891 -2 -2.3717E-06 0
3892 -3 -3.544E-06 0
3893 -4 -4.69173E-06 0
3894 -5 -5.82322E-06 0
3895 -6 -6.92961E-06 0
3896 -7 -8.0187E-06 0
3897 -8 -9.06869E-06 0
3898 -9 -1.01061E-05 0
3899 -10 -1.11297E-05 0
3900 -11 -1.21326E-05 0
3901 -12 -1.31159E-05 0
3902 -13 -1.40765E-05 0
3903 -14 -1.50212E-05 0
3904 -15 -1.59431E-05 0
3905 -16 -1.68534E-05 0
3906 -17 -1.77394E-05 0
3907 -18 -1.86085E-05 0
3908 -19 -1.94567E-05 0
3909 -20 -2.02897E-05 0
3910 -21 -2.11026E-05 0
3911 -22 -2.19003E-05 0
3912 -23 -2.26748E-05 0
3913 -24 -2.34359E-05 0
3914 -25 -2.41751E-05 0
3915 -26 -2.49017E-05 0
3916 -27 -2.5607E-05 0
3917 -28 -2.62946E-05 0
3918 -29 -2.69609E-05 0
3919 -30 -2.76157E-05 0
3920 -31 -2.825E-05 0
3921 -32 -2.88687E-05 0
3922 -33 -2.94685E-05 0
3923 -34 -3.00473E-05 0
3924 -35 -3.0611E-05 0
3925 -36 -3.1156E-05 0
3926 -37 -3.16871E-05 0
3927 -38 -3.21965E-05 0
3928 -39 -3.26905E-05 0
3929 -40 -3.31653E-05 0
3930 -41 -3.36278E-05 0
3931 -42 -3.40686E-05 0
3932 -43 -3.44967E-05 0
3933 -44 -3.49076E-05 0
3934 -45 -3.53001E-05 0
3935 -46 -3.56764E-05 0
3936 -47 -3.60369E-05 0
3937 -48 -3.63803E-05 0
3938 -49 -3.67151E-05 0
3939 -50 -3.70301E-05 0
3940 -51 -3.73298E-05 0
3941 -52 -3.76138E-05 0
3942 -53 -3.78861E-05 0
3943 -54 -3.81465E-05 0
3944 -55 -3.83913E-05 0
3945 -56 -3.86233E-05 0
3946 -57 -3.88411E-05 0
3947 -58 -3.90465E-05 0
3948 -59 -3.92441E-05 0
3949 -60 -3.94276E-05 0
3950 -61 -3.96011E-05 0
3951 -62 -3.97634E-05 0
3952 -63 -3.99181E-05 0
3953 -64 -4.00648E-05 0
3954 -65 -4.0199E-05 0
3955 -66 -4.0329E-05 0
3956 -67 -4.04464E-05 0
3957 -68 -4.05595E-05 0
3958 -69 -4.0667E-05 0
3959 -70 -4.07672E-05 0
3960 -71 -4.08609E-05 0
3961 -72 -4.09441E-05 0
3962 -73 -4.10299E-05 0
3963 -74 -4.11087E-05 0
3964 -75 -4.11799E-05 0
3965 -76 -4.12485E-05 0
3966 -77 -4.13192E-05 0
3967 -78 -4.1378E-05 0
3968 -79 -4.14381E-05 0
3969 -80 -4.14924E-05 0
3970 0 3.42035E-08 0
3971 -1 -1.19667E-06 0
3972 -2 -2.40432E-06 0
3973 -3 -3.59527E-06 0
3974 -4 -4.76184E-06 0
3975 -5 -5.9129E-06 0
3976 -6 -7.03725E-06 0
3977 -7 -8.14497E-06 0
3978 -8 -9.21283E-06 0
3979 -9 -1.02688E-05 0
3980 -10 -1.13102E-05 0
3981 -11 -1.23316E-05 0
3982 -12 -1.33345E-05 0
3983 -13 -1.43132E-05 0
3984 -14 -1.52753E-05 0
3985 -15 -1.62138E-05 0
3986 -16 -1.71395E-05 0
3987 -17 -1.80415E-05 0
3988 -18 -1.89293E-05 0
3989 -19 -1.97967E-05 0
3990 -20 -2.06467E-05 0
3991 -21 -2.14767E-05 0
3992 -22 -2.22924E-05 0
3993 -23 -2.3083E-05 0
3994 -24 -2.38602E-05 0
3995 -25 -2.46187E-05 0
3996 -26 -2.53615E-05 0
3997 -27 -2.60821E-05 0
3998 -28 -2.67867E-05 0
3999 -29 -2.74723E-05 0
4000 -30 -2.8142E-05 0
4001 -31 -2.87911E-05 0
4002 -32 -2.94259E-05 0
4003 -33 -3.0043E-05 0
4004 -34 -3.06366E-05 0
4005 -35 -3.1218E-05 0
4006 -36 -3.17787E-05 0
4007 -37 -3.23258E-05 0
4008 -38 -3.28489E-05 0
4009 -39 -3.3359E-05 0
4010 -40 -3.38502E-05 0
4011 -41 -3.43257E-05 0
4012 -42 -3.47813E-05 0
4013 -43 -3.52214E-05 0
4014 -44 -3.56482E-05 0
4015 -45 -3.60547E-05 0
4016 -46 -3.64456E-05 0
4017 -47 -3.68185E-05 0
4018 -48 -3.71798E-05 0
4019 -49 -3.75244E-05 0
4020 -50 -3.78531E-05 0
4021 -51 -3.81618E-05 0
4022 -52 -3.84599E-05 0
4023 -53 -3.87435E-05 0
4024 -54 -3.9014E-05 0
4025 -55 -3.92736E-05 0
4026 -56 -3.95143E-05 0
4027 -57 -3.97435E-05 0
4028 -58 -3.99604E-05 0
4029 -59 -4.016E-05 0
4030 -60 -4.03548E-05 0
4031 -61 -4.05387E-05 0
4032 -62 -4.07089E-05 0
4033 -63 -4.08747E-05 0
4034 -64 -4.10273E-05 0
4035 -65 -4.11672E-05 0
4036 -66 -4.13016E-05 0
4037 -67 -4.14296E-05 0
4038 -68 -4.15481E-05 0
4039 -69 -4.16582E-05 0
4040 -70 -4.17637E-05 0
4041 -71 -4.18624E-05 0
4042 -72 -4.19571E-05 0
4043 -73 -4.20462E-05 0
4044 -74 -4.2129E-05 0
4045 -75 -4.22056E-05 0
4046 -76 -4.22783E-05 0
4047 -77 -4.23467E-05 0
4048 -78 -4.24124E-05 0
4049 -79 -4.2483E-05 0
4050 -80 -4.25392E-05 0
4051 0 3.71023E-08 0
4052 -1 -1.21074E-06 0
4053 -2 -2.43609E-06 0
4054 -3 -3.64502E-06 0
4055 -4 -4.82966E-06 0
4056 -5 -5.99915E-06 0
4057 -6 -7.14276E-06 0
4058 -7 -8.26185E-06 0
4059 -8 -9.35225E-06 0
4060 -9 -1.04253E-05 0
4061 -10 -1.1484E-05 0
4062 -11 -1.25249E-05 0
4063 -12 -1.35455E-05 0
4064 -13 -1.45406E-05 0
4065 -14 -1.55221E-05 0
4066 -15 -1.64786E-05 0
4067 -16 -1.74219E-05 0
4068 -17 -1.83401E-05 0
4069 -18 -1.92471E-05 0
4070 -19 -2.01322E-05 0
4071 -20 -2.09993E-05 0
4072 -21 -2.18453E-05 0
4073 -22 -2.26758E-05 0
4074 -23 -2.34857E-05 0
4075 -24 -2.42828E-05 0
4076 -25 -2.50567E-05 0
4077 -26 -2.58158E-05 0
4078 -27 -2.65533E-05 0
4079 -28 -2.72741E-05 0
4080 -29 -2.79775E-05 0
4081 -30 -2.86612E-05 0
4082 -31 -2.93271E-05 0
4083 -32 -2.9979E-05 0
4084 -33 -3.06104E-05 0
4085 -34 -3.12205E-05 0
4086 -35 -3.18167E-05 0
4087 -36 -3.23951E-05 0
4088 -37 -3.2957E-05 0
4089 -38 -3.34978E-05 0
4090 -39 -3.40229E-05 0
4091 -40 -3.45314E-05 0
4092 -41 -3.50184E-05 0
4093 -42 -3.54885E-05 0
4094 -43 -3.59459E-05 0
4095 -44 -3.63841E-05 0
4096 -45 -3.68087E-05 0
4097 -46 -3.72124E-05 0
4098 -47 -3.76034E-05 0
4099 -48 -3.79729E-05 0
4100 -49 -3.83299E-05 0
4101 -50 -3.86687E-05 0
4102 -51 -3.89941E-05 0
4103 -52 -3.9304E-05 0
4104 -53 -3.9601E-05 0
4105 -54 -3.98806E-05 0
4106 -55 -4.01462E-05 0
4107 -56 -4.04009E-05 0
4108 -57 -4.06407E-05 0
4109 -58 -4.08693E-05 0
4110 -59 -4.10854E-05 0
4111 -60 -4.1285E-05 0
4112 -61 -4.14777E-05 0
4113 -62 -4.16558E-05 0
4114 -63 -4.18287E-05 0
4115 -64 -4.19864E-05 0
4116 -65 -4.21359E-05 0
4117 -66 -4.22794E-05 0
4118 -67 -4.24154E-05 0
4119 -68 -4.25407E-05 0
4120 -69 -4.26557E-05 0
4121 -70 -4.27665E-05 0
4122 -71 -4.28726E-05 0
4123 -72 -4.29696E-05 0
4124 -73 -4.30635E-05 0
4125 -74 -4.31504E-05 0
4126 -75 -4.32313E-05 0
4127 -76 -4.33082E-05 0
4128 -77 -4.3385E-05 0
4129 -78 -4.3451E-05 0
4130 -79 -4.35178E-05 0
4131 -80 -4.35786E-05 0
4132 0 3.8111E-08 0
4133 -1 -1.22718E-06 0
4134 -2 -2.46916E-06 0
4135 -3 -3.69577E-06 0
4136 -4 -4.89901E-06 0
4137 -5 -6.08693E-06 0
4138 -6 -7.24911E-06 0
4139 -7 -8.37915E-06 0
4140 -8 -9.48703E-06 0
4141 -9 -1.05776E-05 0
4142 -10 -1.16557E-05 0
4143 -11 -1.27111E-05 0
4144 -12 -1.37479E-05 0
4145 -13 -1.47628E-05 0
